0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:31 +0700] "GET /PBL3/assets/js/jquery.validate.min.js HTTP/1.1" 200 21068
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:31 +0700] "GET /PBL3/assets/js/mail-script.js HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:31 +0700] "GET /PBL3/assets/js/jquery.ajaxchimp.min.js HTTP/1.1" 200 4820
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:31 +0700] "GET /PBL3/assets/js/plugins.js HTTP/1.1" 200 760
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:31 +0700] "GET /PBL3/assets/js/main.js HTTP/1.1" 200 6170
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:31 +0700] "GET /PBL3/assets/fonts/Flaticon.woff2 HTTP/1.1" 200 4536
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:31 +0700] "GET /PBL3/assets/img/gallery/how-applybg.png HTTP/1.1" 200 199917
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:31 +0700] "GET /PBL3/assets/img/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:31 +0700] "GET /PBL3/site.webmanifest HTTP/1.1" 404 776
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:35 +0700] "GET /PBL3/login HTTP/1.1" 200 9660
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:35 +0700] "GET /PBL3/login-project/css/style.css HTTP/1.1" 200 19686
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:35 +0700] "GET /PBL3/login-project/fonts/material-icon/css/material-design-iconic-font.min.css HTTP/1.1" 200 70815
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:35 +0700] "GET /PBL3/login-project/images/signin-image.jpg HTTP/1.1" 200 21118
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:35 +0700] "GET /PBL3/assets/img/logo/logo.png HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:35 +0700] "GET /PBL3js/main.js HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:35 +0700] "GET /PBL3/vendor/jquery/jquery.min.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:35 +0700] "GET /PBL3/alert/dist/sweetalert.css HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:35 +0700] "GET /PBL3/login-project/vendor/jquery/jquery.min.js HTTP/1.1" 404 813
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:35 +0700] "GET /PBL3/login-project/js/main.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:35 +0700] "GET /PBL3/login-project/fonts/material-icon/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.1" 200 38384
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:35 +0700] "GET /PBL3/site.webmanifest HTTP/1.1" 404 776
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:39 +0700] "POST /PBL3/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:39 +0700] "POST /PBL3/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:39 +0700] "GET /PBL3/recruiter-home HTTP/1.1" 200 6168
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:40 +0700] "GET /PBL3/assets/img/logo/logo.png HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:40 +0700] "GET /PBL3/site.webmanifest HTTP/1.1" 404 776
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:42 +0700] "GET /PBL3/recruiter-job HTTP/1.1" 200 21444
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:42 +0700] "GET /PBL3/all_component/mobifone.jpg HTTP/1.1" 200 20124
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:42 +0700] "GET /PBL3/assets/img/logo/logo.png HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:43 +0700] "GET /PBL3/assets/fonts/fa-solid-900.woff2 HTTP/1.1" 200 38784
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:43 +0700] "GET /PBL3/site.webmanifest HTTP/1.1" 404 776
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:44 +0700] "GET /PBL3/assets/fonts/themify.woff?-fvbane HTTP/1.1" 200 56108
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:47 +0700] "GET /PBL3/logout HTTP/1.1" 200 12103
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:47 +0700] "GET /PBL3/assets/img/logo/logo.png HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:47 +0700] "GET /PBL3/site.webmanifest HTTP/1.1" 404 776
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:50 +0700] "GET /PBL3/job-listing HTTP/1.1" 200 21343
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:50 +0700] "GET /PBL3/assets/img/logo/logo.png HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:50 +0700] "GET /PBL3/all_component/viettelgroup.jpg HTTP/1.1" 200 181809
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:50 +0700] "GET /PBL3/all_component/vingroup.jpg HTTP/1.1" 200 3762
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:50 +0700] "GET /PBL3/all_component/bambooairways.jpg HTTP/1.1" 200 97673
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:50 +0700] "GET /PBL3/all_component/masangroup.jpg HTTP/1.1" 200 1626
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:50 +0700] "GET /PBL3/all_component/vngcorporation.jpg HTTP/1.1" 200 2654
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:50 +0700] "GET /PBL3/site.webmanifest HTTP/1.1" 404 776
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:53 +0700] "GET /PBL3/job-listing?locationS=&typeS=&categoryS=&page=9 HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:53 +0700] "GET /PBL3/job-listing?locationS=&typeS=&categoryS=&page=9 HTTP/1.1" 200 21421
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:53 +0700] "GET /PBL3/assets/img/logo/logo.png HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [18/Sep/2024:23:49:53 +0700] "GET /PBL3/site.webmanifest HTTP/1.1" 404 776
